Timestamp,Amount,Price,Direction
1507244432,1.0,196000.0,buy
1507244432,1.303485419,196524.0,buy
1507247628,0.052440207,190953.54,buy
1507247628,0.002067219,192143.6,buy
1507247628,0.048924535,195999.0,buy
1507249592,0.1228,190000.0,sell
1507252213,0.038623111,191852.61,buy
1507252213,0.3146,195998.0,buy
1507252213,0.210724521,195999.0,buy
1507257692,0.027036178,191857.39,buy
1507257692,0.877963822,195998.0,buy
1507261063,1.0944,190000.0,sell
1507270153,0.0991,190000.0,sell
1507281754,0.0338,190001.0,sell
1507287370,0.3132,191043.59,sell
1507288168,0.1125,193927.54,buy
1507288193,5.6464e-05,193927.54,buy
1507290127,0.3829,195000.0,buy
1507290127,1.639935072,195600.0,buy
1507292622,0.055152668,195164.85,buy
1507292645,0.260064928,195600.0,buy
1507292701,0.425344006,195999.0,buy
1507294945,1.674485848,193160.32,sell
1507294945,3.018482815,192871.01,sell
1507294945,0.488931337,192603.56,sell
1507297207,2.0,195710.0,buy
1507297207,1.562231844,195711.15,buy
1507297207,0.8377,195997.0,buy
1507297207,1.600068156,195999.0,buy
1507297621,1.135282788,195999.0,buy
1507297621,1.0369,196000.0,buy
1507297621,0.827817212,196010.0,buy
1507298791,1.0,195290.66,buy
1507298805,0.11906632,195290.66,buy
1507298805,0.172182788,196010.0,buy
1507298805,0.008750892,196800.0,buy
1507300003,0.255629067,195595.91,buy
1507301470,0.07668872,195595.91,buy
1507302091,1.549785276,192441.22,sell
1507302091,1.277714724,192200.0,sell
1507302683,0.51225,195205.01,buy
1507303287,0.78775,195204.01,buy
1507303287,1.146959396,195206.01,buy
1507303287,0.065290604,196800.0,buy
1507303534,0.037858504,196800.0,buy
1507303534,2.0,197985.0,buy
1507303534,0.68715692,197986.0,buy
1507308920,0.001,194932.18,buy
1507309439,0.001,193001.0,buy
1507310894,0.0994,195500.0,buy
1507310894,1.5,195600.0,buy
1507310894,0.802571577,196150.05,buy
1507310894,0.098028423,197986.0,buy
1507311058,1.4248,193524.87,sell
1507312048,0.102184166,195725.04,buy
1507314747,0.1142,195700.0,buy
1507314747,0.3958,195725.04,buy
1507317411,0.2467,193524.87,sell
1507324437,1.7,193524.87,sell
1507324437,0.5533,193524.87,sell
1507324437,1.3,193524.0,sell
1507324437,0.4467,193001.0,sell
1507325151,1.3485,193001.0,sell
1507327950,0.2048,193001.0,sell
1507328056,0.0852,195600.0,buy
1507328115,0.1697,192611.98,sell
1507337875,0.541792547,195600.0,buy
1507340889,0.010224949,195600.0,buy
1507342314,6.362782504,195600.0,buy
1507342314,0.1141,195700.0,buy
1507342314,1.1057,197000.0,buy
1507342314,0.001,197986.0,buy
1507342314,0.416417496,197990.0,buy
1507343893,1.26,197990.0,buy
1507344765,0.02016129,197990.0,buy
1507348921,0.278,197990.0,buy
1507350265,0.202,197990.0,buy
1507396162,0.151209677,197990.0,buy
1507397909,1.268211537,197990.0,buy
1507397909,0.377759,198570.0,buy
1507397909,0.3,198800.0,buy
1507397909,0.5311,199000.0,buy
1507397909,0.538,199500.0,buy
1507397909,0.5,199600.0,buy
1507397909,4.0,199988.0,buy
1507397909,4.9775,199989.0,buy
1507397909,3.782,199990.0,buy
1507397909,2.0871,199998.0,buy
1507397909,1.539010797,200003.84,buy
1507397909,0.122050631,200342.84,buy
1507398936,0.236,196473.0,sell
1507403049,0.02994012,200400.0,buy
1507408515,0.0027,197500.0,sell
1507408542,0.9973,196859.08,sell
1507415606,0.2552,196859.0,sell
1507417685,1.7652,198490.0,buy
1507417685,0.203,198500.0,buy
1507420424,1.0,198444.13,sell
1507422009,1.55829972,198645.82,sell
1507422009,1.42220028,198349.31,sell
1507428808,0.375,199000.0,sell
1507434756,0.04032258,200000.0,buy
1507434917,0.06097742,200000.0,buy
1507434917,0.936,200299.0,buy
1507434917,1.4831,200300.0,buy
1507434917,0.57005988,200400.0,buy
1507434917,1.0239,200500.0,buy
1507434917,0.5429627,200900.0,buy
1507435976,0.24888004,200900.0,buy
1507437452,0.999,198349.31,sell
1507458810,0.2541,198960.64,sell
1507462442,0.8136,200900.0,buy
1507462442,0.20165726,200900.0,buy
1507462442,0.0935,201000.0,buy
1507462442,0.865,201200.0,buy
1507462442,1.081,201200.0,buy
1507462442,0.94524274,202346.53,buy
1507467247,2.0,201759.66,buy
1507467247,1.483275565,201885.78,buy
1507467247,1.853370963,201885.78,buy
1507468713,0.098,198960.64,sell
1507472948,2.0,201801.42,buy
1507472948,0.146629037,201885.78,buy
1507472948,1.2515,201885.78,buy
1507472948,1.001870963,202999.0,buy
1507476481,0.1,202999.0,buy
1507476481,0.268145161,202999.0,buy
1507477235,0.001,199736.0,buy
1507478316,0.0513,199801.0,sell
1507485872,0.098650515,202735.89,buy
1507490423,0.001,199802.0,buy
1507490423,0.98684631,202463.34,buy
1507490799,0.6987,199801.0,sell
1507490799,0.2341,199801.0,sell
1507491685,0.0149,199801.0,sell
1507496179,0.049414439,202370.0,buy
1507497686,0.298,202360.0,buy
1507497686,3.4449,202368.0,buy
1507497686,2.968585561,202370.0,buy
1507497686,1.51333008,202974.91,buy
1507497686,3.0,202995.0,buy
1507497686,2.213591615,202997.0,buy
1507510297,3.528,199801.0,sell
1507510297,1.539531223,196261.95,sell
1507515253,2.0,199000.0,buy
1507515253,0.4138,199000.0,buy
1507515253,1.637568136,199569.05,buy
1507515253,0.143777453,199868.4,buy
1507515253,0.81392699,201768.0,buy
1507517385,0.2585,196224.0,sell
1507522276,1.006,196214.0,sell
1507522505,0.1603,196213.76,sell
1507524238,4.75,196213.76,sell
1507525196,4.9725,196213.76,sell
1507532547,1.53634468,198362.02,buy
1507532547,0.21365532,198562.07,buy
1507545901,0.504679515,198145.55,buy
1507547112,1.151125037,198459.36,buy
1507547112,0.121874963,198646.0,buy
1507554854,0.005046799,198145.4,buy
1507558458,7.0,196215.0,sell
1507558458,0.045868,196213.76,sell
1507558458,10.1172,196213.76,sell
1507558458,1.058532,194000.0,sell
1507560180,0.9714,194000.0,sell
1507562639,1.878,194000.0,sell
1507562639,0.374,194000.0,sell
1507562747,2.626,194000.0,sell
1507562747,3.0,193000.0,sell
1507562747,1.569,190698.36,sell
1507562747,1.667058111,189707.63,sell
1507562747,3.024052834,189423.49,sell
1507562747,7.892641035,189162.07,sell
1507562747,3.22124802,189120.27,sell
1507563665,0.075442492,194890.17,buy
1507566890,0.123913735,193683.13,buy
1507567417,0.005157909,193683.13,buy
1507568152,1.0,193683.13,buy
1507570158,1.0,192883.98,buy
1507571813,1.0,191006.0,sell
1507571925,1.0,191005.0,sell
1507572005,0.103325751,192874.53,buy
1507572033,1.0,191005.0,sell
1507573221,1.0,191006.0,sell
1507573726,1.0,191006.0,sell
1507574132,0.076360523,192874.53,buy
1507574158,1.0471,191006.0,sell
1507574158,3.23,191006.0,sell
1507574158,0.505,191006.0,sell
1507574158,8.0,191005.0,sell
1507574158,1.0,190418.0,sell
1507574158,4.0,190001.0,sell
1507574158,1.0,190000.0,sell
1507574158,1.2179,187503.0,sell
1507574218,0.258770161,192874.53,buy
1507574624,0.003076186,191145.77,buy
1507574683,0.10752516,187503.0,sell
1507574967,0.001,191145.77,buy
1507575635,0.369398111,189497.45,buy
1507575677,0.39578369,189497.45,buy
1507575742,0.158313476,189497.45,buy
1507575969,0.0686,189000.0,sell
1507576281,0.0514,189000.0,sell
1507576281,0.9486,188000.0,sell
1507576533,0.2157,188000.0,sell
1507577722,1.0,188000.0,sell
1507577797,1.0,188000.0,sell
1507577921,1.0,188000.0,sell
1507578177,1.696662276,189867.04,buy
1507578177,1.461252018,190151.84,buy
1507579265,0.595,188000.0,sell
1507579421,0.0457,188001.0,sell
1507580842,0.001645737,192618.87,buy
1507581891,1.574234344,189265.51,sell
1507581891,1.142852439,189265.51,sell
1507581891,0.8188,189001.0,sell
1507581891,1.585713217,189000.0,sell
1507586143,0.1702,189448.9,sell
1507587056,0.2654,190876.23,sell
1507588978,0.194,189003.0,sell
1507590508,0.471228226,193352.17,buy
1507590566,1.0,189934.0,sell
1507590566,0.9287,189933.3,sell
1507591156,0.092231755,192515.04,buy
1507600435,0.4613,190000.0,sell
1507601161,0.416962,191864.08,buy
1507603067,0.43369769,192482.59,buy
1507608495,0.253807107,197000.0,buy
1507609722,0.001389405,192888.3,buy
1507611082,0.8,190301.0,sell
1507611082,4.7462,190300.0,sell
1507632984,0.1298,191567.86,sell
1507633045,0.3372,191567.86,sell
1507633651,1.648333638,191479.9,sell
1507633651,0.290066362,191280.93,sell
1507633962,1.569837737,191491.47,sell
1507633962,0.430162263,191280.93,sell
1507634274,0.4086,191288.09,sell
1507636582,1.6392,190300.0,sell
1507637534,3.165578718,190300.0,sell
1507639197,1.879021282,190300.0,sell
1507639197,1.609178718,190300.0,sell
1507641215,1.7372,193510.0,sell
1507642049,1.888430136,193520.0,buy
1507643977,0.107820122,195696.31,buy
1507645116,1.43867014,195696.31,buy
1507645116,2.832426235,195696.45,buy
1507645116,1.028903625,196700.0,buy
1507646593,0.101,194000.0,sell
1507646722,0.877,195000.0,buy
1507646722,1.539777463,195631.45,buy
1507646722,3.100385714,195957.19,buy
1507646722,0.757496375,196700.0,buy
1507646722,0.870412942,196703.98,buy
1507648019,1.03,194001.0,sell
1507648019,0.0262,194000.0,sell
1507650432,2.517623363,195000.0,buy
1507650893,0.357,195000.0,buy
1507652796,0.4028,194000.0,sell
1507653751,0.1122,194000.0,sell
1507653751,0.13055,194000.0,sell
1507653751,10.58885,194000.0,sell
1507655521,1.02,194900.0,buy
1507657478,1.1,194900.0,buy
1507658202,0.0002,194900.0,buy
1507658202,0.025899564,196258.9,buy
1507662131,1.0303,194100.0,sell
1507663203,0.2187,195990.0,buy
1507663203,1.004474141,196258.9,buy
1507665224,0.101,196000.0,buy
1507665254,0.689717795,196028.0,buy
1507665354,0.050403225,196028.0,buy
1507667346,0.005101312,195999.0,buy
1507667906,0.1152,194205.0,sell
1507670952,0.025523356,195899.0,buy
1507674167,0.9949,195500.0,buy
1507674167,0.5998,195899.0,buy
1507674167,0.2225,196000.0,buy
1507674167,1.521215037,196094.84,buy
1507674167,0.0367,196100.0,buy
1507674167,2.87819238,196391.76,buy
1507674167,4.746692583,196939.96,buy
1507675331,0.255754476,195500.0,buy
1507675978,0.744245524,195500.0,buy
1507675978,1.255754476,196091.69,buy
1507676100,0.308026939,196091.69,buy
1507676100,0.186933061,196938.96,buy
1507687178,1.534526854,195500.0,buy
1507689582,0.0767267,195500.0,buy
1507695092,0.4,195500.0,buy
1507696151,1.0,195500.0,buy
1507708003,0.023,194220.0,sell
1507708003,0.207,194220.0,sell
1507708003,0.3722,194200.0,sell
1507719251,0.0912733,195500.0,buy
1507719251,1.623964456,195989.64,buy
1507719251,2.862125966,196286.53,buy
1507719251,0.516936278,197445.54,buy
1507724830,0.1428,194200.0,sell
1507724830,0.4201,194105.0,sell
1507726543,1.0,195974.21,buy
1507726702,0.0658,194105.0,sell
1507728018,0.705645161,195958.65,buy
1507728113,0.153093523,195958.65,buy
1507728620,0.2757,194105.0,sell
1507729097,0.0309,194105.0,sell
1507730431,1.008064516,195897.57,buy
1507731046,0.5,194105.0,sell
1507731056,1.2842,194105.0,sell
1507731056,0.515,194000.0,sell
1507731056,0.6008,193510.0,sell
1507739120,1.560026061,194198.86,buy
1507739120,3.083248785,194488.06,buy
1507739120,7.702724371,194954.36,buy
1507739120,7.72938194,194955.76,buy
1507739120,3.0,195500.0,buy
1507739120,2.565810878,195775.31,buy
1507743394,0.827367608,194495.77,buy
1507743416,0.009,193510.0,sell
1507743416,0.11567472,193510.0,sell
1507744289,1.8043,193990.0,sell
1507744410,0.067,193510.0,sell
1507744901,1.47932528,193510.0,sell
1507746655,1.987,191510.0,sell
1507746767,3.11187472,193000.0,buy
1507746768,1.555775318,193390.19,buy
1507746768,1.058691149,193684.91,buy
1507747819,0.1909,191550.0,sell
1507751805,1.0,194623.95,buy
1507752200,0.9781,194623.95,buy
1507752200,0.0219,195500.0,buy
1507758963,1.0,195000.0,sell
1507758963,0.974,195000.0,sell
1507763814,0.9,195140.0,buy
1507764039,0.2099,195130.0,sell
1507764117,0.7901,195130.0,sell
1507764351,0.007,194542.03,buy
1507765451,1.52,194030.85,buy
1507771526,0.206185567,194000.0,buy
1507772020,0.026814516,194000.0,buy
1507776586,0.229914,194000.0,buy
1507777145,0.1223,192077.54,sell
1507777441,0.164948454,194000.0,buy
1507782159,0.8,192077.54,sell
1507783343,0.026,193999.0,buy
1507783343,3.844,194000.0,buy
1507784510,0.528137463,194000.0,buy
1507784510,0.479927052,195055.0,buy
1507795295,1.3,195055.0,buy
1507802540,1.219072948,195055.0,buy
1507802540,0.157,195550.0,buy
1507802540,3.3052,195708.0,buy
1507802540,1.4632,195999.11,buy
1507802856,1.0,193484.06,sell
1507802918,0.609617552,193484.06,sell
1507802918,0.390382448,193194.26,sell
1507802979,1.0,193194.26,sell
1507802989,1.810850104,193194.26,sell
1507802989,8.189149896,192747.93,sell
1507805499,1.589717611,193704.31,sell
1507805499,0.208982389,193351.36,sell
1507806423,0.2018835,196500.0,buy
1507806473,0.2545,196500.0,buy
1507806663,1.0,193597.33,sell
1507806717,0.771367635,193597.33,sell
1507806717,0.228632365,193307.36,sell
1507806807,1.0,193307.36,sell
1507806872,0.790454533,193456.19,sell
1507806878,1.0,193456.19,sell
1507806956,1.0,193456.19,sell
1507807056,0.362666191,193456.19,sell
1507807056,0.637333809,192799.8,sell
1507809170,0.16,192615.95,sell
1507811063,1.567549079,193615.66,sell
1507811063,5.0,192801.0,sell
1507811063,2.934331194,192513.5,sell
1507811063,0.514019727,192137.71,sell
1507812701,0.095658651,195999.0,buy
1507814551,0.009,193471.99,sell
1507814551,0.081,193185.75,sell
1507815192,2.449,194000.0,sell
1507815243,0.731,193185.42,sell
1507816785,0.21750879,195399.0,buy
1507818816,0.160948423,195398.0,buy
1507819363,1.0,195300.0,buy
1507819363,1.0,195396.0,buy
1507819674,0.004032258,195000.0,buy
1507821679,0.256410256,195000.0,buy
1507822880,1.0,193002.0,sell
1507823250,0.009210256,195000.0,buy
1507824665,2.73034723,195000.0,buy
1507825484,0.1,195000.0,sell
1507825565,0.2488,195200.0,buy
1507825565,0.058518291,195396.0,buy
1507825686,0.6696,195000.0,sell
1507826324,5.277e-05,195000.0,sell
1507826754,0.026209677,194999.0,buy
1507827105,0.051282314,194999.0,buy
1507827160,0.2976,193002.0,sell
1507827378,2.9999,193002.0,sell
1507828973,0.0527,193200.0,sell
1507829202,0.2403,193200.0,sell
1507830657,2.307,193200.0,sell
1507830657,2.589,193200.0,sell
1507830657,0.104,193002.0,sell
1507830711,0.5985,193002.0,sell
1507830711,0.0011,193002.0,sell
1507831540,0.259067358,193000.0,buy
1507831940,0.141332642,193000.0,buy
1507831940,0.065245463,193000.0,buy
1507832483,0.025906736,193000.0,buy
1507833754,0.012747801,193000.0,buy
1507833754,0.033622982,194500.0,buy
1507837969,0.124031008,193500.0,buy
1507838967,0.756048387,193400.0,buy
1507839028,1.008064516,193400.0,buy
1507840594,1.0,193500.0,buy
1507840961,1.7174,194998.0,buy
1507840961,3.981781709,195396.0,buy
1507840961,1.523963446,195415.07,buy
1507840961,2.869951792,195842.74,buy
1507840961,7.757885308,196447.68,buy
1507840961,5.829221953,196716.58,buy
1507843297,0.1461,192600.0,sell
1507844841,0.03,192600.0,sell
1507845008,0.003024193,194405.61,buy
1507847233,1.535808815,195395.88,buy
1507847233,1.787454024,196022.12,buy
1507851525,0.211,192600.0,sell
1507851557,0.02611,192600.0,sell
1507851557,0.97389,192551.0,sell
1507854507,1.570532679,194442.15,buy
1507854507,0.54778237,194729.25,buy
1507854599,1.0,192551.0,sell
1507854653,1.0,192551.0,sell
1507854803,2.054134138,194729.25,buy
1507855449,0.4684,194431.84,buy
1507856338,0.05,194432.28,buy
1507856852,0.010286358,194432.28,buy
1507858349,1.526774035,194432.28,buy
1507858349,0.487324655,194727.81,buy
1507858852,0.11189779,192552.0,sell
1507858852,0.88810221,192551.0,sell
1507858919,1.0,192551.0,sell
1507858981,1.0,192551.0,sell
1507860129,1.92800779,192551.0,sell
1507860129,0.47199221,192501.0,sell
1507860407,1.0,192501.0,sell
1507860417,0.102860943,194437.26,buy
1507860578,1.0,192501.0,sell
1507860669,1.0,192501.0,sell
1507860947,0.0684672,192501.0,sell
1507860947,0.9315328,192501.0,sell
1507861693,0.973137968,192501.0,sell
1507861693,0.626862032,191500.0,sell
1507862249,2.558,191501.0,sell
1507862832,3.39,191501.0,sell
1507864653,0.438917039,191501.0,sell
1507864653,1.274282961,191500.0,sell
1507865004,8.548855007,191500.0,sell
1507865004,0.6,191079.0,sell
1507865004,0.851144993,191079.0,sell
1507866292,1.007049345,192275.93,buy
1507867404,0.01698,193259.21,buy
1507869516,2.263121249,193504.25,buy
1507876651,4.0,195390.0,buy
1507876956,1.0415,195390.0,buy
1507877038,2.1085,195390.0,buy
1507877474,0.0001,195390.0,buy
1507877474,4.9999,197000.0,buy
1507877997,0.0001,197000.0,buy
1507879339,0.006500098,199997.0,buy
1507880265,2.993499902,199997.0,buy
1507880265,1.006500098,200000.0,buy
1507881097,0.005,200000.0,buy
1507884245,0.25,200000.0,buy
1507892796,0.375299902,200000.0,buy
1507892796,1.0119,200100.0,buy
1507893421,3.2059,202000.0,sell
1507893732,0.0914,202000.0,sell
1507893987,0.2363,202000.0,sell
1507894690,0.1394,202990.0,buy
1507894690,0.9456,202999.0,buy
1507894992,1.050360464,202999.0,buy
1507894992,0.076039536,203000.0,buy
1507895633,0.7103,202500.0,sell
1507896225,1.294,203408.0,buy
1507896225,0.5106,203999.0,buy
1507896225,0.1136825,204202.0,buy
1507896599,1.0617175,204202.0,buy
1507896599,2.3682825,204203.0,buy
1507896758,0.0947,204203.0,buy
1507896809,1.75e-05,204203.0,buy
1507896809,2.5469825,204500.0,buy
1507896860,1.75e-05,204500.0,buy
1507896860,7.9999825,205000.0,buy
1507896878,1.2248175,205000.0,buy
1507896878,0.0316,205000.0,buy
1507896878,0.9999825,205000.0,buy
1507897001,0.5,204300.0,buy
1507897087,1.75e-05,205000.0,buy
1507897226,1.79,207000.0,buy
1507898586,0.1448,204860.76,sell
1507898683,0.5,206850.0,buy
1507898683,2.6288,207000.0,buy
1507898683,0.018,208000.0,buy
1507898683,7.8532,208000.0,buy
1507898702,0.08,208000.0,buy
1507898733,0.0668,208000.0,buy
1507898733,1.0251,209000.0,buy
1507898733,0.0293,210000.0,buy
1507898733,0.0011,210000.0,buy
1507898733,2.195899304,210000.0,buy
1507898733,1.470107147,210000.0,buy
1507898918,0.964692853,210000.0,buy
1507898918,1.2273,210000.0,buy
1507898918,0.358007147,213000.0,buy
1507899147,0.7333,213000.0,buy
1507899180,9.2853e-05,213000.0,buy
1507899295,0.185,215000.0,buy
1507899391,2.3256,215000.0,buy
1507899629,0.0052,214950.0,buy
1507899651,0.5912,214950.0,buy
1507899651,1.0722,215000.0,buy
1507899651,2.0,215000.0,buy
1507899651,0.056358064,215200.0,buy
1507899871,1.36867,215199.0,buy
1507900216,0.929372348,215199.0,buy
1507900447,0.3293,212299.0,sell
1507900447,3.4,212299.0,sell
1507900447,1.2707,212250.0,sell
1507900892,4.0,215000.0,buy
1507900987,1.6,212250.0,sell
1507901013,0.930232558,215000.0,buy
1507901023,0.0247,212250.0,sell
1507901023,0.3178,212250.0,sell
1507901316,0.257,212875.12,sell
1507901927,0.047618605,215000.0,buy
1507902114,0.504032258,215000.0,buy
1507902329,0.32559,215000.0,buy
1507902445,0.23255814,215000.0,buy
1507902738,0.8281,212240.0,sell
1507902919,0.195348837,215000.0,buy
1507902991,0.06048387,214999.0,buy
1507903212,0.093,212240.0,sell
1507903212,2.3719,212240.0,sell
1507903212,3.5351,212233.0,sell
1507903531,0.000855353,214999.0,buy
1507904185,0.1596,212882.69,sell
1507904308,0.2658,212882.69,sell
1507904362,0.049,212882.69,sell
1507904460,2.0,212883.0,sell
1507904460,1.074691012,212882.69,sell
1507904460,1.983908988,212563.84,sell
1507904818,1.596784076,212870.82,sell
1507904818,0.0089,212233.0,sell
1507904818,0.011,211000.0,sell
1507904818,0.085115924,208502.0,sell
1507904976,2.914884076,208502.0,sell
1507904976,2.0,204871.0,sell
1507904976,0.43698,204870.0,sell
1507904976,2.47966,204860.76,sell
1507904976,1.0,203500.0,sell
1507904976,1.0,202501.0,sell
1507904976,0.560975924,202147.0,sell
1507905929,0.233864518,213799.0,buy
1507905958,1.5,211695.01,sell
1507906508,0.0269,213799.0,buy
1507906508,0.206963564,213800.0,buy
1507907718,1.403195,213798.0,buy
1507907751,0.1272,202500.0,sell
1507907772,2.596805,213798.0,buy
1507907772,0.0253,213799.0,buy
1507907772,2.055201034,213800.0,buy
1507907990,0.0121,213798.0,buy
1507908102,0.2451,213798.0,buy
1507908102,0.0859,213798.0,buy
1507908103,0.3244,213800.0,buy
1507908103,1.677744242,214500.0,buy
1507908266,0.103,214500.0,buy
1507908441,1.195255758,214500.0,buy
1507908441,2.712560777,214999.0,buy
1507908441,1.681307331,215025.0,buy
1507909361,0.050403225,215025.0,buy
1507909644,0.372049762,215025.0,buy
1507909947,1.106439682,215025.0,buy
1507909947,0.933430993,216500.0,buy
1507910222,0.173891129,216955.0,buy
1507910359,0.691387615,216955.0,buy
1507910749,1.0,216955.0,buy
1507912153,1.134721256,216955.0,buy
1507912153,0.661225517,217500.0,buy
1507913008,0.786,211650.0,sell
1507913008,0.6552,211000.0,sell
1507914186,0.001,217480.0,buy
1507914309,0.137943719,217480.0,buy
1507914538,0.011210226,217480.0,buy
1507915410,0.9826,213610.0,sell
1507915413,0.4756,213610.0,sell
1507915413,1.2947,213605.0,sell
1507917426,0.027,213606.0,sell
1507917426,0.9632,213605.0,sell
1507918150,0.923787529,216500.0,buy
1507918151,0.092378753,216500.0,buy
1507918746,0.0699,214500.0,buy
1507919070,1.2421,213605.0,sell
1507919070,0.00149,213605.0,sell
1507919070,0.55641,213500.0,sell
1507919156,2.0,213500.0,sell
1507919289,1.0267,213500.0,sell
1507919537,3.01689,213500.0,sell
1507919537,0.27201,211000.0,sell
1507919993,2.0,214499.0,buy
1507919993,0.4323,214500.0,buy
1507919993,1.293349924,215990.0,buy
1507920293,3.264850076,215990.0,buy
1507920293,1.364930694,216000.0,buy
1507920596,2.663337796,205001.0,sell
1507921703,0.03604663,215998.0,buy
1507921856,0.81,205002.0,sell
1507921856,2.636662204,205001.0,sell
1507921856,1.45,205000.0,sell
1507921856,0.603337796,202601.0,sell
1507922140,0.11574342,215990.0,buy
1507923097,0.86541,203010.0,sell
1507923097,0.0253,203001.0,sell
1507923097,0.40299,202603.0,sell
1507925016,0.0135,205000.0,sell
1507925265,0.001,205560.0,sell
1507926262,0.15,205561.0,sell
1507926598,0.464494073,215288.0,buy
1507926851,0.9,206000.0,sell
1507926851,0.1,205561.0,sell
1507927611,1.007049345,213999.0,buy
1507928316,1.0,206000.0,sell
1507928742,0.049,206000.0,sell
1507930072,0.519,206100.0,sell
1507930072,0.481,206000.0,sell
1507933137,0.96,210807.0,buy
1507933705,0.001,208701.62,sell
1507933817,0.035752464,208701.62,sell
1507935580,0.4945,208500.0,buy
1507938098,0.011025198,208711.78,sell
1507938098,0.074074802,208711.78,sell
1507941973,0.137571157,210800.0,buy
1507942436,0.003307527,208713.62,sell
1507942436,0.025925198,208711.78,sell
1507942436,1.170767275,206000.0,sell
1507945549,0.237193901,210798.0,buy
1507945797,1.2786,206000.0,sell
1507948496,0.094877561,210798.0,buy
1507948568,0.783822439,210798.0,buy
1507948568,2.762806099,210798.0,buy
1507948568,5.941099341,210799.0,buy
1507951279,0.01,210799.0,buy
1507951368,0.006095854,210799.0,buy
1507955568,0.087007126,210500.0,buy
1507956855,1.008064516,210500.0,buy
1507972496,0.015,205600.0,sell
1507978569,0.01743943,210500.0,buy
1507987259,0.356297922,210498.0,buy
1507988025,0.2944,206001.0,sell
1507988649,1.415735141,210497.0,buy
1507991525,1.007049345,210497.0,buy
1507994939,0.4101897,210495.0,buy
1507996926,0.18,206500.0,sell
1507997174,0.267,206500.0,sell
1507997447,1.0,210495.0,buy
1507997447,0.007049345,210495.0,buy
1507999718,0.2,209999.0,buy
1508004246,0.004764173,209900.0,buy
1508005348,0.240135827,209900.0,buy
1508005348,0.762942065,210495.0,buy
1508011955,0.248,210493.0,buy
1508011955,1.1005,210494.0,buy
1508011955,0.6515,210495.0,buy
1508013007,1.0,210495.0,buy
1508013007,1.072592389,210495.0,buy
1508013157,0.5083,209950.0,sell
1508014341,0.1344,209950.0,sell
1508015699,2.2189,209950.0,sell
1508015708,0.6384,209950.0,sell
1508015708,0.6616,206502.0,sell
1508017444,0.01425212,210495.0,buy
1508018882,0.0274,206503.0,sell
1508019053,0.9726,206503.0,sell
1508019053,0.809,206502.0,sell
1508019465,0.9955,209500.0,buy
1508019465,8.149464081,210495.0,buy
1508019465,0.00936057,210500.0,buy
1508019465,3.840428843,210800.0,buy
1508019465,4.10085296,210807.0,buy
1508021358,0.20474704,210807.0,buy
1508021358,0.4342,210977.0,buy
1508021358,0.368102305,210999.0,buy
1508023291,0.094787179,210999.0,buy
1508027396,0.5,210997.0,buy
1508027396,0.507049345,210998.0,buy
1508031051,0.43791,210997.0,buy
1508031329,0.049759001,210997.0,buy
1508032285,2.004,210997.0,buy
1508032285,0.297750655,210998.0,buy
1508032285,0.420812821,210999.0,buy
1508032285,0.097897695,210999.0,buy
1508032285,0.665611334,211000.0,buy
1508033400,0.1459,207000.0,sell
1508034072,0.1333,207000.0,sell
1508034645,0.28,211000.0,buy
1508034832,0.1671,207000.0,sell
1508034832,0.0508,207000.0,sell
1508034832,0.94805299,207000.0,sell
1508036553,3.972,207000.0,sell
1508036940,0.473933649,211000.0,buy
1508036976,0.042654028,211000.0,buy
1508046348,0.236966825,211000.0,buy
1508048169,0.44796244,211000.0,buy
1508052286,0.0948,210900.0,buy
1508061105,0.38161,205561.0,sell
1508061875,7.3491,205561.0,sell
1508065936,1.99929,205561.0,sell
1508065936,0.75,205561.0,sell
1508065936,0.84161,205000.0,sell
1508066190,0.15839,205000.0,sell
1508066295,0.4694,203001.0,sell
1508068403,1.0033,203001.0,sell
1508076690,0.00147147,207275.75,buy
1508078796,0.03700429,205263.11,sell
1508080506,0.240070677,208272.0,buy
1508080643,0.010996136,207225.68,sell
1508081654,0.00331936,205945.09,sell
1508081654,0.02278064,196701.0,sell
1508081983,0.047415837,210899.0,buy
1508083370,0.050403225,210899.0,buy
1508084385,2.6645,210894.0,buy
1508084385,0.8455,210895.0,buy
1508084385,0.524296775,210899.0,buy
1508084385,0.0227,210899.0,buy
1508084385,2.6852,210900.0,buy
1508084385,7.4982,210900.0,buy
1508084385,0.43786,210977.0,buy
1508084385,24.570671724,211000.0,buy
1508084385,1.409644148,212157.78,buy
1508084385,2.902576979,212476.01,buy
1508084385,7.492579059,213217.97,buy
1508084385,5.649098056,213588.7,buy
1508084440,0.050403225,213588.7,buy
1508088590,0.4674,206063.14,sell
1508091175,1.61573187,205638.12,sell
1508091175,2.48756813,205330.12,sell
1508092299,0.4311,205350.61,sell
1508092564,0.2009,208061.85,buy
1508092564,0.22081551,208814.0,buy
1508097889,0.100806451,209260.66,buy
1508101540,0.1007,205844.38,sell
1508105487,0.042857143,210000.0,buy
1508109477,0.047619048,210000.0,buy
1508110774,0.0488,208527.23,sell
1508112803,1.909523809,210000.0,buy
1508112803,2.2472,212999.0,buy
1508112803,1.5,213000.0,buy
1508112803,1.0,213322.0,buy
1508112803,1.0,213500.0,buy
1508112803,1.0,213600.0,buy
1508112803,1.6347,213627.0,buy
1508112803,3.7965,213627.0,buy
1508112803,0.936501381,213981.19,buy
1508115432,1.4383,210625.8,sell
